file_name,emotion,zcr_mean,zcr_std,ste_mean,ste_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_kurtosis,spectral_skewness,pitch_mean,pitch_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
G04_D05_E_21_Uzgun_C4.wav,GRUP_04,0.03453382554945055,0.03884575368104316,0.052832402,0.033643223,1705.6634844459904,2535.5814427481487,0.43405251224132557,0.21882636761940835,1496.726,1274.3506,-369.81308,92.53039,142.68053,53.647377,2.8164196,40.17201,46.523067,26.950214,21.906597,17.404802,20.014809,13.327288,5.976017,11.23804,8.088347,10.569001,3.9771876,9.365096,-5.97271,13.272313,-11.589238,11.761357,-7.3853464,10.973962,-3.0508778,9.547191
G05_D01_C_09_Notr_C1.wav,GRUP_05,0.06292548676552107,0.07919568666845006,0.08592376,0.06929832,3609.085588393145,4637.3865494829315,0.2709624997320181,0.04909607856033982,1418.9918,1074.0785,-300.06573,99.57442,102.43981,38.700794,-5.9741535,36.690495,-4.986368,37.564804,2.5085244,25.48106,-9.807192,19.059212,-23.493654,22.792624,11.981023,17.777227,-29.27918,19.26634,-11.721785,13.322947,-8.880046,12.784762,1.0017316,12.212971,-21.247581,15.975573
G05_D01_C_09_Ofkeli_C3.wav,GRUP_05,0.07287685476618705,0.09088420864989027,0.14468528,0.102729015,3727.531784827215,4310.746252895635,1.2255166189477558,0.1515103513148603,1660.8105,1017.3075,-267.40347,79.73762,65.61201,36.903748,-45.701496,35.11722,-18.73134,28.885363,-8.247638,18.291796,-19.860601,14.973613,-34.85718,22.18073,-15.645573,16.959543,-21.031143,14.60314,-14.158631,13.234346,-9.679051,15.345115,-4.770762,9.380401,-28.546442,17.041819
G05_D01_C_09_Saskin_C5.wav,GRUP_05,0.09697802634928716,0.1153430629878223,0.092188805,0.080088004,4532.367217616567,4797.399407291288,0.3908079200936065,0.2393166406349098,1600.2764,1117.6128,-302.5496,107.02483,72.774895,53.32236,-19.350195,31.554264,2.1914043,36.763077,0.7370981,21.481617,-11.537335,15.375637,-22.813816,17.584553,-6.2773185,20.309107,-26.253796,13.253788,-9.2198715,12.549854,-9.560808,14.529774,-4.2001786,10.137748,-29.693089,17.007153
G05_D02_C_09_Notr_C1.wav,GRUP_05,0.09394139131214149,0.12407882577917213,0.076860614,0.053872123,4431.3848394229335,5030.027858988369,0.17585454131963354,0.03783419186811321,1332.9333,943.92267,-329.40845,110.39477,90.362404,48.112934,-5.9884543,38.586372,-6.761134,30.386883,-9.784649,21.315971,-17.077728,19.1945,-8.534603,17.717155,4.6839175,15.667877,-38.524853,19.773615,-1.6709497,11.473901,-17.184544,14.253146,-2.4191077,12.517238,-19.304106,12.514651
G05_D02_C_09_Ofkeli_C3.wav,GRUP_05,0.0862600615530303,0.10471540926291091,0.1482572,0.111122966,4102.934941441653,4443.869248770494,0.4712947586826955,0.2886590438555576,1722.8696,1065.1577,-260.926,88.41202,59.330513,41.227394,-39.516598,34.682446,-8.273832,29.547022,-12.325387,23.15359,-24.184605,18.610495,-19.417892,21.800598,-17.633148,16.203415,-32.576923,17.275267,-2.024412,14.992264,-14.079114,14.740609,-3.1027763,14.851221,-20.384968,15.650351
G05_D02_C_09_Saskin_C5.wav,GRUP_05,0.11942554175475686,0.16225050169879848,0.06784879,0.05643025,4803.178453294844,4850.452335168736,1.012407300047393,0.45038789283800934,1572.6222,1112.8389,-355.73788,91.77144,66.131065,59.416965,-7.8705945,28.52783,4.7774005,39.094955,-5.4177217,19.036213,-15.094535,16.804266,-21.834566,18.320026,-7.482106,18.61993,-27.852839,14.991124,-0.83263093,12.640909,-13.852237,12.668415,-5.310804,11.090116,-23.92932,13.522811
G05_D03_K_19_Mutlu_C2.wav,GRUP_05,0.044407667311946904,0.04825820214578001,0.09991079,0.083578594,1771.0125233569838,1723.045100207833,-0.17344288565779684,0.020103583610162127,1615.2617,1126.6693,-347.58755,86.24616,118.35402,65.37205,-7.950855,38.27658,10.845549,33.853317,6.2146573,24.281908,-23.181301,22.558924,-7.094006,18.618294,0.12531044,18.461182,-13.488846,13.892678,-16.206135,16.743702,-8.697337,11.173856,-7.7155766,11.476054,-9.441097,8.897078
G05_D03_K_19_Ofkeli_C3.wav,GRUP_05,0.04528376192098093,0.0602595765781272,0.13392685,0.09976369,1767.4270497756033,1698.4794210247485,-0.3963277617090951,0.26557796036640374,1393.7883,1171.3466,-306.9835,83.448425,136.65923,54.725197,0.9622628,43.97217,36.721233,30.78598,5.770536,26.443754,-32.405914,27.703367,0.30852556,18.653378,3.452386,19.839104,-14.656108,15.872539,-15.980298,14.546609,-7.0071826,11.184569,-4.5317593,9.524556,-12.083827,10.218587
G05_D03_K_19_Saskin_C5.wav,GRUP_05,0.06066607981220657,0.06481102485084789,0.07119947,0.057743113,2246.0786084938395,1988.9116280132669,-0.09532864030273773,0.37132484702693924,1618.8002,1185.9939,-360.94644,98.075806,117.24349,63.787422,-24.169935,43.43715,29.282974,35.24649,7.340786,21.01591,-23.867605,22.798101,6.199675,18.444324,-1.7608665,21.805922,-13.787079,14.644712,-10.581958,13.720633,-9.761215,10.863074,-7.345379,9.6870775,-10.489823,9.419045
G05_D04_K_25_Mutlu_C2.wav,GRUP_05,0.028062056678265525,0.035995996078293055,0.07448817,0.058992065,1269.5758488471772,1705.885526652059,-0.250457644080812,0.08641577705957569,1082.1091,1117.388,-421.03326,82.15282,127.5124,67.028465,23.370455,27.83864,22.767382,30.483269,15.702274,20.543194,-16.602243,21.710115,-14.526352,20.88253,1.802424,13.3984995,-0.07822613,9.411985,-12.169543,13.234534,-8.1931,10.143725,3.329289,8.685896,-2.132294,7.6063094
G05_D04_K_25_Ofkeli_C3.wav,GRUP_05,0.029378644587320573,0.03721164799817636,0.09375711,0.08149956,1476.6196785464224,1893.6188393539412,-0.45510218136677455,0.20342519001935414,1125.3179,1036.7916,-392.35257,96.29351,132.80458,74.8922,17.488274,32.282665,16.851204,31.19791,9.624825,21.070742,-19.212528,22.868082,-11.185208,18.604975,0.86745864,12.085349,-6.2083297,11.148461,-12.5321455,14.135884,-5.004607,8.571558,2.2668679,8.095682,-2.0682359,8.488155
G05_D04_K_25_Uzgun_C4.wav,GRUP_05,0.033699873554913294,0.04561599980945072,0.039011344,0.042535704,1456.244944788228,1924.9955634290702,-0.03467147625026452,0.5444822893082575,1155.2788,1174.799,-467.12415,83.58269,120.97271,67.06533,27.336138,37.374012,29.349163,33.651325,15.670067,19.455608,-9.651166,21.185513,-1.2432361,17.265442,1.5652208,11.390343,-5.27725,11.724089,-5.273335,10.977631,-2.1712904,9.20784,0.043007646,8.918023,-1.0302786,7.6269717
G05_D05_E_20_Mutlu_C2.wav,GRUP_05,0.026491195436507936,0.03919675117150238,0.10225598,0.088566996,1023.6845042979724,1232.8721337228037,0.22911832548478817,0.2645320619072954,1391.7589,1156.7659,-399.0669,53.183647,126.918526,53.207657,58.263294,43.113052,38.88525,23.497646,22.518127,21.671066,6.457998,19.279745,4.995313,12.348954,1.2783926,13.172579,0.3443949,11.265218,0.25448787,9.433019,-8.255307,8.629803,-11.546285,8.691654,-7.991463,9.964868
G05_D05_E_20_Notr_C1.wav,GRUP_05,0.030414223398169335,0.03842422131421877,0.09012877,0.07304523,1295.391999316164,1484.40450162073,0.29001956581274263,0.4597601329406623,1473.6084,1093.3735,-408.74124,75.780655,160.1268,67.38056,35.65372,44.238285,19.5932,27.776106,8.845754,25.586626,0.385778,19.50362,15.28801,16.323069,13.722882,14.143836,5.7296453,10.102142,-2.225726,9.942056,-8.944649,11.306653,-2.6778648,10.720778,0.53513384,9.598604
G05_D05_E_20_Ofkeli_C3.wav,GRUP_05,0.028758166719143576,0.04544325810564542,0.103897005,0.07880323,1172.8424874191546,1377.3338804071134,0.2563013888617029,0.29705101058056177,1514.4174,1236.1111,-371.87106,70.08005,139.28351,60.410503,43.90266,51.506855,37.86052,22.078527,19.65724,24.343699,1.2049081,21.24948,6.3724337,11.867706,2.839876,14.641762,6.48033,12.216841,7.044442,10.743731,-5.3920283,11.291521,-6.5034757,10.563944,-3.622863,9.453999
G05_D06_E_20_Notr_C1.wav,GRUP_05,0.04321906429597701,0.04630338902790703,0.06502791,0.070542835,1821.139607569148,1909.0400494186392,0.21422131752900825,0.53184516419712,1556.3672,1113.2467,-361.0092,107.652306,134.36452,79.25435,7.8139586,44.558907,21.292446,25.08338,14.841865,23.693567,1.0895623,21.464094,9.339148,17.50741,0.98872036,13.60624,3.1757438,10.897982,3.997741,8.509027,-2.6130702,7.555875,-0.94582665,9.852274,-5.15227,11.550249
G05_D06_E_20_Ofkeli_C3.wav,GRUP_05,0.048772786458333335,0.05803850791644396,0.077799544,0.07341086,1961.4251003139238,2083.8858742863376,0.31296662341681863,0.6284505840499469,1657.3163,1167.9858,-389.75778,125.48025,126.689445,86.85179,3.134393,46.896317,32.35386,32.899685,21.27619,27.24571,3.2270598,21.813158,11.7923,15.272844,2.4186468,15.360773,6.0649605,10.805554,4.856727,8.1081915,-1.8339795,8.792306,-0.034010723,8.539299,-6.448069,10.715363
G05_D06_E_20_Uzgun_C4.wav,GRUP_05,0.04776069401625561,0.04277497840348786,0.066015445,0.07107277,2010.132240695027,2192.714604381289,0.18499055972818987,0.5547339603382935,1783.7142,1159.01,-398.39584,119.45669,114.54512,82.04851,-2.305629,51.73587,26.951263,31.648386,26.00706,26.937405,9.130932,17.56818,13.438742,12.722103,1.5282761,13.791475,3.4162831,11.640113,6.128614,10.619791,-1.2643504,9.127244,0.5335068,8.826101,-2.8400364,10.231879
G06_D01_E_21_Mutlu_C2.wav,GRUP_06,0.048241995640962675,0.03943095168890926,0.051953584,0.04581195,2007.7576213523491,2235.2653545344233,0.6307765416563453,0.6536598478145248,1648.6943,1146.2091,-378.54916,116.0867,165.5103,68.57517,-20.757095,35.75594,16.8931,21.991306,17.647314,14.2460785,-6.274902,22.169971,-14.487779,18.552834,-6.478728,16.897232,1.5318905,10.984433,-7.2143474,9.971465,-13.326639,14.213141,0.43797323,7.717965,-4.382679,8.057868
G06_D01_E_21_Notr_C1.wav,GRUP_06,0.05267854610934664,0.04245410352968637,0.03920453,0.036337256,2059.174220757248,2341.350030189704,0.7840509069373908,0.5894451411123702,1643.9735,1130.0319,-381.45377,109.50434,164.0046,60.8732,-19.20117,33.096943,18.904013,23.293686,16.732891,15.678444,-3.6001732,16.22365,-12.655987,14.918775,-6.1768746,11.987687,-1.43074,11.94686,-7.920732,10.763245,-13.391326,11.604884,0.006265104,9.474845,-6.039735,9.18584
G06_D01_E_21_Saskin_C5.wav,GRUP_06,0.06009979036998617,0.04848868665077562,0.0415654,0.042916764,2366.078105268392,2558.5348573953866,0.7804695610542421,0.7307231180487378,1656.1509,1108.5032,-382.90552,119.85782,142.3019,65.72755,-19.720108,36.542164,14.145517,28.082487,10.509337,17.186773,1.534698,21.840258,-6.184003,15.129281,-6.8105764,12.667036,-4.936204,10.5355835,-3.6411772,10.861083,-7.551146,8.8718605,0.9626732,6.9897614,-3.9636052,6.9080067
G06_D02_E_21_Mutlu_C2.wav,GRUP_06,0.04735750960401891,0.04559851666738853,0.09612849,0.08233183,2025.7036144518506,2242.156406674032,-0.17812604017338507,0.360367999885288,1512.4502,1131.777,-353.28156,147.99908,136.53014,92.61157,-21.198505,35.33219,9.745767,25.990158,18.899837,22.310034,-0.18369865,21.141882,-10.346777,14.4699745,-13.301321,13.741548,-8.024835,13.386281,-5.460123,10.746316,-10.443355,13.089898,-7.5228996,11.047596,-3.9399524,11.527067
G06_D02_E_21_Notr_C1.wav,GRUP_06,0.039126888736263736,0.02483092014965714,0.071683384,0.06787936,1865.9771048541702,2321.2990316168866,0.01812408848405132,0.500151031945553,1160.0319,920.6643,-372.13614,150.7752,136.78445,93.14928,-14.4164295,34.236927,10.668417,21.84079,11.740603,21.306746,-6.977285,20.423414,-7.6919785,14.722148,-8.849226,11.019364,-7.804967,14.033829,-3.884926,8.534526,-10.244738,11.608829,-6.85151,9.91499,0.8040763,8.988095
G06_D02_E_21_Ofkeli_C3.wav,GRUP_06,0.043794875979112274,0.04623959608569668,0.09740194,0.0742631,1835.5298184433407,1993.4689106918777,-0.1407821552418911,0.3232561041837075,1168.0645,1018.80096,-323.36407,132.3275,146.64687,83.14569,-20.32293,38.58865,16.50958,29.320578,16.627285,20.820354,-2.4907813,21.902588,-7.4580274,14.025725,-11.90254,13.76309,-9.174286,14.862492,-2.3073065,11.823822,-13.042515,14.417831,-11.907598,10.579709,-0.3542854,12.000178
G06_D03K_25_Ofkeli_C3.wav,GRUP_06,0.04745456861413044,0.05217479652368571,0.084250696,0.09019545,2480.5520980193264,2667.6732576883815,0.02102706614173853,0.3113015573782726,1596.638,1193.751,-370.3811,115.12263,88.50427,61.602913,-20.439949,37.890804,29.025007,30.564634,5.896436,19.535246,-14.901881,19.206524,-4.1658554,14.442593,-16.267084,17.881466,-13.177272,13.625623,-14.980837,12.833192,-10.361392,10.38979,-2.8848934,9.539869,-16.385014,12.9243555
G06_D03_K_25_Mutlu_C2.wav,GRUP_06,0.04724198845541401,0.045219511842487105,0.07541797,0.07870491,2115.353897406205,2391.2144965457924,-0.641682716447767,0.22435593681931207,1725.7711,1190.4327,-392.2753,106.221275,86.869225,61.083363,-16.215782,42.379524,16.931936,25.78153,11.350437,19.000296,-4.122105,16.521591,-12.947581,18.140516,-19.174276,19.57063,-4.9963064,10.192933,-14.116761,11.634954,-14.285072,13.19994,-4.4956446,9.8919735,-14.842884,12.971498
G06_D03_K_25_Notr_C1.wav,GRUP_06,0.04416882827848723,0.049200943582430975,0.057450186,0.04569854,2217.2214457820614,2420.9760096359537,0.0032989026305651086,0.11508410366077272,1545.4922,1141.157,-378.66504,123.19914,124.124886,56.778122,-28.776426,44.702732,32.916573,30.342854,9.698268,24.223759,-7.6571345,18.66623,-0.7892436,17.953207,-16.68012,21.869192,-4.4148483,11.669927,-16.855553,11.416395,-14.405235,11.717748,5.349312,10.107236,-8.060636,12.048955
G06_D04_E_22_Mutlu_C2.wav,GRUP_06,0.04140748615506329,0.04218065622114665,0.12756176,0.089549646,1750.3046615418093,1918.707358051818,0.0841328342488127,0.391850721882787,1500.1384,1172.7311,-309.7302,123.104965,147.82767,77.41319,-17.77962,39.309418,29.650175,29.56258,14.243126,20.85785,-15.385033,24.897287,-7.499099,14.599241,-6.6805186,13.4099655,-3.3874123,11.678351,-5.49378,11.866046,-19.593872,12.921941,-14.461601,14.48627,-9.026371,11.032309
G06_D04_E_22_Notr_C1.wav,GRUP_06,0.044096057046979865,0.04052691204483241,0.082427494,0.07168497,1721.970755126096,2005.2578827549314,0.3635642088825804,0.5467601080858556,1327.7922,1056.0219,-350.44492,121.433975,140.0691,83.40253,7.965735,36.801327,26.10876,29.270622,6.267624,26.354992,-13.284444,24.466116,0.4941641,13.833648,-3.8225648,13.171657,-8.939501,15.47292,0.009013268,11.093618,-8.356001,12.438941,-12.83384,11.824368,-6.0230875,10.401008
G06_D04_E_22_Ofkeli_C3.wav,GRUP_06,0.050656532379518074,0.0648918467427931,0.1397641,0.10249364,1985.2554853775657,1998.4773705487953,0.46570806575396384,0.4112988096819502,1315.305,1052.6383,-282.59033,113.384796,146.03795,72.60587,-24.512829,34.49005,24.935658,26.380825,6.0911546,25.331984,-21.832874,30.735523,-8.431546,12.971786,-7.39225,18.04106,-11.219602,12.684553,-7.3050017,13.345573,-12.691103,12.837296,-3.3092396,10.39758,-7.1897216,11.965439
G06_D05_C_10_Notr_C1.wav,GRUP_06,0.0527069306206089,0.06985299923391684,0.07038124,0.059864637,2258.718136768904,2482.119191625805,0.0066234011044827845,0.29035773554744815,1484.6079,1062.0415,-332.5059,109.2115,118.89517,58.289238,-13.983806,44.736504,20.983068,31.653433,-1.6950829,25.262962,3.8481824,18.015364,-7.7811894,18.020052,-4.094394,13.8500595,2.2839282,13.084441,-16.943241,15.636783,0.7662838,12.040013,-4.978199,11.354846,-2.689588,10.187669
G06_D05_C_10_Ofkeli_C3.wav,GRUP_06,0.05793910743915929,0.08454591890417763,0.06751231,0.051247142,2422.2258762161637,2464.269417358508,-0.3764303466362933,0.2566050161146484,1584.1742,1178.4208,-363.06485,112.90817,122.18358,60.881275,-12.975921,45.560856,33.69811,33.97368,-0.050088797,28.720484,4.533817,19.056032,-9.358029,19.467173,-5.9683304,15.290168,1.8704791,14.360069,-17.330807,16.294455,2.6392179,11.791734,-8.951568,12.084674,-4.461442,8.996143
G06_D05_C_10_Uzgun_C4.wav,GRUP_06,0.056157430013020836,0.0661649206408038,0.060076594,0.044173352,2526.190829912127,2555.684056756137,-0.0016259531787960388,0.334760770326648,1809.1959,1220.2761,-372.58163,126.30219,124.23361,60.505985,-27.296394,56.521534,41.94965,38.97343,1.8356694,22.878294,7.8388925,15.599145,-9.075515,19.412926,-7.855179,13.905185,3.7294123,14.954285,-18.94026,16.186842,3.9198685,11.205688,-7.994081,12.389635,-3.7200353,8.296654
G06_D06_E_20_Notr_C1.wav,GRUP_06,0.06234019886363636,0.07857256719933753,0.032356806,0.026388219,2554.6040924772806,3004.1231690521245,0.03004906379108891,0.21208856132338114,1423.9595,1145.8401,-426.75674,99.88921,152.87637,70.91706,6.0220156,31.625605,27.983719,28.800581,6.6575394,23.317562,-12.674681,21.340618,-9.761935,16.258041,-6.582679,16.449219,-8.376791,13.28069,2.1356685,9.619992,-10.98576,11.7422085,-6.8032866,12.290301,-1.5508691,8.600221
G06_D06_E_20_Ofkeli_C3.wav,GRUP_06,0.06349226286173633,0.10125023824928894,0.093285955,0.053684186,2576.2089529784907,2891.4139479171895,0.9885253559249649,-0.03306426513575781,1263.4106,1159.9907,-306.51346,67.557785,147.71645,67.450676,-4.8060255,27.924671,18.361753,27.628643,5.216516,21.363417,-13.8929205,19.504427,-27.406414,17.713255,-11.938543,17.068937,-12.524314,15.680857,-10.4185705,13.874532,-23.098446,13.660064,-3.846093,11.83159,-13.709009,12.833391
G06_D06_E_20_Uzgun_C4.wav,GRUP_06,0.10554907722966728,0.09867174944327992,0.022321299,0.02295892,3819.5722840477474,3886.643289595882,-0.15086887178224614,0.4465745993556099,1740.9341,1208.2051,-477.88696,126.76243,109.06333,78.44528,9.286087,36.40235,34.95753,32.587616,6.7502522,14.9603615,-6.1243954,16.235353,-10.657421,15.060833,-9.022237,13.32895,-3.9061165,12.555103,3.9349484,11.179399,-5.451922,13.1264515,-0.09134317,13.861714,-9.613604,10.772702
G07_D01_K_22_No╠êtr_C1.wav,GRUP_07,0.06266443835910653,0.07594539790648197,0.09806128,0.05501635,3457.5153727790057,4697.447333211299,0.44416704865227985,0.17851770073672338,883.5165,794.6273,-299.80542,75.235054,104.31165,39.93563,36.214836,23.85014,9.318817,28.03277,-12.996092,24.549543,-1.0108145,14.445777,-20.05835,17.331526,-17.252825,11.515008,-34.08032,10.798411,1.2899413,11.626607,-7.6982455,9.339396,-11.5396805,9.146569,-10.761303,8.101972
G07_D01_K_22_O╠êfkeli_C3.wav,GRUP_07,0.06260463169642858,0.09049124667129434,0.15060103,0.07210584,4061.9187083248016,5061.833674314089,0.6975457410523344,0.24100092314451474,860.4606,758.1451,-272.95435,63.42902,89.41046,44.738617,35.97794,26.813051,21.11647,27.822897,-13.739013,22.176222,10.26935,16.831451,-29.909107,19.778385,-6.949606,13.546952,-44.8,13.994455,-0.55184895,14.00371,-6.3923807,10.692515,-6.3072658,11.17974,-18.341183,9.966093
G07_D01_K_22_S╠ğas╠ğk─▒n_C5.wav,GRUP_07,0.05551338195800781,0.08958945682545698,0.15544751,0.068318784,3875.020314206062,5165.103222418797,0.7534181949310771,0.07624531937189069,974.3191,899.8773,-283.10983,54.319054,78.13635,36.9278,40.072433,22.775414,12.625036,27.789936,-7.859015,21.782246,-4.75642,13.290924,-38.492165,20.588877,-13.325544,11.404119,-29.125624,11.058522,-2.2427335,13.822313,-12.816302,13.842659,-8.518223,9.682062,-23.398872,8.964479
G07_D02_E_22_Mutlu_C2.wav,GRUP_07,0.030609930945692886,0.0336635152388163,0.086651504,0.04554384,1385.3733151700594,1958.2560603975846,0.8934986312553078,0.5127665204542972,975.26874,940.8519,-312.07123,54.832737,203.95465,46.450706,-7.219943,25.93588,37.445343,23.12558,25.152966,21.6291,8.305196,17.191463,-14.787682,16.759844,-8.025267,13.714549,9.877923,9.0185795,-13.058546,15.268626,3.7988935,7.853942,7.815918,9.206902,-12.7321005,8.974619
G07_D02_E_22_No╠êtr_C1.wav,GRUP_07,0.04232496516719745,0.04585416506304715,0.03519557,0.020489763,1862.4777760915963,2494.098034558484,0.3053330768769656,0.558776917075817,1272.8906,1148.7401,-357.10553,49.443455,182.4646,39.446205,-23.911366,26.246973,56.36613,25.482561,10.491235,21.448616,11.6328535,14.668555,-10.852455,15.0523205,0.93100303,9.636551,13.625641,8.869442,-11.40762,11.69157,7.943908,8.437601,-1.5756241,7.8945184,-2.6894708,8.581022
G07_D02_E_22_S╠ğas╠ğk─▒n_C5.wav,GRUP_07,0.0562244093561747,0.06514439081714898,0.07878946,0.06341422,2042.3070503288561,2317.1459957206325,0.4053927465010782,0.5940237860936177,1405.0071,1209.5679,-313.0308,57.281002,162.2639,56.26009,-4.8947535,36.412395,50.586857,32.579952,11.390964,23.547455,2.1591473,19.023172,-6.483188,15.346806,-5.121236,11.617514,10.409552,11.18997,-6.463124,13.464265,1.516557,7.915455,4.1899104,8.707794,-5.2213416,9.216878
G07_D03_C_14_Mutlu_C2.wav,GRUP_07,0.08545340401785714,0.09155812660566122,0.081171885,0.043898616,2871.951777624161,2373.7407970169584,0.20008906952423672,-0.06391696303952708,1604.0695,1007.06793,-282.55588,54.549866,116.750046,46.426228,-69.161476,26.66756,28.318714,34.51462,-6.718551,23.061157,-7.3552666,19.67818,-21.748556,18.154303,-14.087703,15.212381,-9.160804,11.891455,-15.120537,11.92911,7.162415,13.825915,-17.812138,10.730374,-8.467524,10.14698
G07_D03_C_14_Saskin_C5.wav,GRUP_07,0.12255725231799451,0.10786676949317459,0.050381802,0.052209932,3530.1224440649075,2617.1604779392005,-0.2513354413995709,0.2676315231822891,1651.9324,1004.01025,-329.60883,62.097717,98.786865,50.96621,-61.360916,34.08065,30.652996,40.077606,-14.54629,29.614,3.2513,27.715483,-5.7830796,12.316474,-16.377024,18.363762,-4.3468714,16.145788,-13.373057,10.562053,-4.540179,12.497911,-17.835995,11.826733,-0.004852295,9.482812
G07_D03_C_14_Uzgun_C4.wav,GRUP_07,0.10314969212699317,0.16416069100198208,0.080306485,0.042452704,3246.0406901002702,2530.218004526952,0.003831958967123596,0.34234863254218617,1674.2666,1178.0847,-291.92114,81.24978,130.96901,49.427177,-52.109848,29.88371,39.197136,31.536598,-2.5332265,24.06316,-2.7031214,20.405006,-18.40901,17.273972,-4.9337215,16.601406,-3.3757796,10.351395,-20.00697,13.100954,6.009084,12.956544,-17.266754,10.8778105,-9.39986,9.70683
G07_D04_K_42_Mutlu_C2.wav,GRUP_07,0.08170354446308725,0.14298056966381742,0.12188986,0.0690083,3060.0267261259064,2730.9542813680773,0.5644908205615936,-0.13579776327660434,1361.914,1042.8895,-281.86243,61.555904,96.88181,41.222973,-30.80786,32.510715,28.226242,33.7121,-26.168325,24.255991,4.798661,18.455385,-11.490593,16.46403,-18.039957,18.031473,7.3080873,11.566799,-24.710878,12.889247,-12.359285,12.82188,-10.57657,15.921206,-6.973018,12.28972
G07_D04_K_42_Notr_C1.wav,GRUP_07,0.07894400663154069,0.13261000799533973,0.08994708,0.062607765,2619.777884110108,2533.048933478274,0.1295697184496543,0.1139753639937073,1138.3994,943.62683,-292.70468,75.924385,151.28664,48.638374,-12.816333,34.684727,25.795973,32.00526,-27.202078,26.658384,3.9227192,20.768784,-14.949942,15.094536,-15.122388,17.748903,21.428957,11.884311,-7.5283756,11.570523,-8.757031,11.622851,-9.158489,10.516738,-0.09012551,9.950776
G07_D04_K_42_Ofkeli_C3.wav,GRUP_07,0.05758949393656716,0.07560758834398587,0.14240661,0.06530692,2377.178914106421,2406.3321835235315,0.5778743895150783,0.19671808341858063,1292.8735,1023.1089,-248.91367,56.072353,124.95511,40.382427,-49.741413,34.833153,26.223152,36.158257,-23.49229,25.531847,4.383419,22.167545,-11.780868,13.265827,-27.363537,17.853275,-2.9510581,12.20049,-25.458157,13.2556715,-12.656551,12.53564,-14.697549,14.78149,-10.701004,9.943955
G07_D05_C_11_Mutlu_C2.wav,GRUP_07,0.07075749870152355,0.08280217717793026,0.13173585,0.09063568,4880.416554926755,5698.667580291452,1.4607121130170868,0.5157111317590249,1396.612,1176.6677,-286.431,119.70532,60.982025,46.886497,8.227917,28.178335,8.878919,29.939993,-3.7886817,22.250952,-15.894033,19.846457,-24.820215,22.062298,-5.328109,14.190262,-0.44858912,13.805653,-23.77545,17.849539,-9.36536,12.445421,-10.121153,9.5409565,-16.676046,12.168627
G07_D05_C_11_Notr_C1.wav,GRUP_07,0.06415856402853261,0.06693195385140392,0.07280053,0.054636825,4278.71297263321,5445.820697905124,1.4123387058011647,0.5153905221281792,1304.9878,1001.8432,-317.35196,123.73816,101.091774,42.717896,14.9994,25.003216,0.54277503,27.383041,6.185438,21.539774,0.37564716,18.871647,-32.600346,25.73005,-5.3266706,11.934713,4.3443193,12.74111,-13.269744,16.519575,-0.8028397,11.001489,-18.951275,12.53128,0.31142178,9.771777
G07_D05_C_11_Uzgun_C4.wav,GRUP_07,0.05605958319591029,0.05738663902756078,0.10192819,0.07577207,3636.3109589493365,4566.7803498893,1.9494456655931462,0.5072029343542995,1733.6322,1300.6704,-305.82062,100.94677,90.13689,50.132755,7.1312866,28.924768,22.386122,24.847872,16.4885,18.23926,2.070829,13.282753,-43.304646,32.608746,5.480195,9.94539,-0.562556,13.256626,-20.84407,16.715414,-7.9564824,11.200287,-8.168262,11.136574,-8.800505,9.187447
G07_D06_C_20_Notr_C1.wav,GRUP_07,0.05375423337438424,0.056790339141534765,0.05123421,0.054021176,4083.182205003713,5348.256245689621,1.5339358472189482,0.6755098857541544,878.33026,737.87616,-373.4792,126.66529,123.9955,56.30023,36.768806,22.81639,1.4629403,17.983122,1.3903177,20.591623,12.976077,16.319689,-5.0266085,18.57502,0.36566627,12.0252285,4.844548,11.7942505,-4.665287,10.085887,-4.191485,10.185176,-6.521888,11.358746,-4.095921,10.013425
G07_D06_C_20_Ofkeli_C3.wav,GRUP_07,0.06695248382260101,0.07564225365088048,0.0789889,0.07422385,4428.814211057166,5370.423613295067,0.1464653556256635,0.4141177270389821,853.16754,835.42786,-336.2223,141.186,109.68648,63.395252,23.67573,20.89697,8.22041,19.382437,-0.04721208,17.856056,12.631452,15.787321,-4.6965156,17.312675,0.77244693,11.998046,0.16543657,13.848292,-7.6927114,14.454517,-1.6603405,11.470105,-7.5302267,9.888319,-9.921838,10.875596
G07_D06_E_20_Saskin_C5.wav,GRUP_07,0.08849609375,0.10551732701723747,0.0831626,0.07691888,4626.9109164415895,5404.275622571304,0.06739702403642944,0.43365748311461,1135.8872,1068.5476,-310.82617,129.99849,94.800385,61.290085,21.203444,23.631378,8.848427,25.30844,-2.591371,19.582218,11.853144,14.742033,-4.034722,18.073116,0.66849905,12.018591,-4.241916,14.843602,-7.5655084,11.851862,0.9977892,12.655957,-7.3496323,9.701414,-8.713096,11.227988
